* Measurement data measured by REW V5.40 beta 121
* Source: EQ window target shape
* Format: 
* Dated: Aug 12, 2026, 4:20:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Target RMS8 + phase average8
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 2.5 Hz
*
* Freq(Hz) SPL(dB)
2215.773596 68.858
2231.830005 68.858
2248.002765 68.858
2264.292720 68.858
2280.700718 68.858
2297.227616 68.858
2313.874274 68.858
2330.641561 68.858
2347.530351 68.858
2364.541523 68.858
2381.675966 68.858
2398.934572 68.858
2416.318240 68.858
2433.827878 68.858
2451.464399 68.858
2469.228720 68.858
2487.121769 68.858
2505.144479 68.858
2523.297789 68.858
2541.582644 68.858
2560.000000 68.858
2578.550815 68.858
2597.236057 68.858
2616.056701 68.858
2635.013726 68.858
2654.108121 68.858
2673.340883 68.858
2692.713013 68.858
2712.225522 68.858
2731.879426 68.858
2751.675750 68.858
2771.615527 68.858
2791.699796 68.858
2811.929603 68.858
2832.306004 68.858
2852.830061 68.858
2873.502844 68.858
2894.325430 68.858
2915.298905 68.858
2936.424363 68.858
2957.702904 68.858
2979.135638 68.858
3000.723683 68.858
3022.468164 68.858
3044.370214 68.858
3066.430976 68.858
3088.651599 68.858
3111.033242 68.858
3133.577071 68.858
3156.284262 68.858
3179.155999 68.858
3202.193474 68.858
3225.397888 68.858
3248.770450 68.858
3272.312380 68.858
3296.024905 68.858
3319.909260 68.858
3343.966691 68.858
3368.198452 68.858
3392.605806 68.858
3417.190027 68.858
3441.952394 68.858
3466.894200 68.858
3492.016745 68.858
3517.321337 68.858
3542.809298 68.858
3568.481954 68.858
3594.340646 68.858
3620.386720 68.858
3646.621534 68.858
3673.046457 68.858
3699.662866 68.858
3726.472148 68.858
3753.475701 68.858
3780.674934 68.858
3808.071263 68.858
3835.666117 68.858
3863.460935 68.858
3891.457165 68.858
3919.656268 68.858
3948.059713 68.858
3976.668981 68.858
4005.485564 68.858
4034.510963 68.858
4063.746693 68.858
4093.194277 68.858
4122.855250 68.858
4152.731158 68.858
4182.823560 68.858
4213.134024 68.858
4243.664130 68.858
4274.415470 68.858
4305.389646 68.858
4336.588274 68.858
4368.012981 68.858
4399.665403 68.858
4431.547192 68.858
4463.660010 68.858
4496.005531 68.858
4528.585440 68.858
4561.401437 68.858
4594.455232 68.858
4627.748549 68.858
4661.283122 68.858
4695.060701 68.858
4729.083046 68.858
4763.351932 68.858
4797.869143 68.858
4832.636481 68.858
4867.655757 68.858
4902.928797 68.858
4938.457440 68.858
4974.243539 68.858
5010.288958 68.858
5046.595577 68.858
5083.165289 68.858
5120.000000 68.858
5157.101631 68.858
5194.472115 68.858
5232.113401 68.858
5270.027452 68.858
5308.216243 68.858
5346.681766 68.858
5385.426026 68.858
5424.451043 68.858
5463.758851 68.858
5503.351500 68.858
5543.231054 68.858
5583.399591 68.858
5623.859206 68.858
5664.612008 68.858
5705.660122 68.858
5747.005687 68.858
5788.650860 68.858
5830.597810 68.858
5872.848725 68.858
5915.405808 68.858
5958.271277 68.858
6001.447367 68.858
6044.936328 68.858
6088.740429 68.858
6132.861952 68.858
6177.303198 68.858
6222.066483 68.858
6267.154142 68.858
6312.568524 68.858
6358.311998 68.858
6404.386948 68.858
6450.795775 68.858
6497.540901 68.858
6544.624761 68.858
6592.049809 68.858
6639.818520 68.858
6687.933382 68.858
6736.396904 68.858
6785.211613 68.858
6834.380053 68.858
6883.904789 68.858
6933.788400 68.858
6984.033489 68.858
7034.642675 68.858
7085.618596 68.858
7136.963909 68.858
7188.681291 68.858
7240.773439 68.858
7293.243069 68.858
7346.092914 68.858
7399.325732 68.858
7452.944296 68.858
7506.951403 68.858
7561.349867 68.858
7616.142525 68.858
7671.332234 68.858
7726.921869 68.858
7782.914330 68.858
7839.312536 68.858
7896.119426 68.858
7953.337962 68.858
8010.971128 68.858
8069.021927 68.858
8127.493386 68.858
8186.388553 68.858
8245.710500 68.858
8305.462317 68.858
8365.647121 68.858
8426.268048 68.858
8487.328260 68.858
8548.830939 68.858
8610.779292 68.858
8673.176549 68.858
8736.025961 68.858
8799.330806 68.858
8863.094385 68.858
8927.320020 68.858
8992.011061 68.858
9057.170880 68.858
9122.802874 68.858
9188.910464 68.858
9255.497097 68.858
9322.566244 68.858
9390.121402 68.858
9458.166093 68.858
9526.703863 68.858
9595.738287 68.858
9665.272962 68.858
9735.311514 68.858
9805.857594 68.858
9876.914881 68.858
9948.487077 68.858
10020.577916 68.858
10093.191154 68.858
10166.330578 68.858
10240.000000 68.858
10314.203261 68.858
10388.944230 68.858
10464.226802 68.858
10540.054903 68.858
10616.432486 68.858
10693.363532 68.858
10770.852052 68.858
10848.902086 68.858
10927.517703 68.858
11006.703001 68.858
11086.462108 68.858
11166.799182 68.858
11247.718413 68.858
11329.224017 68.858
11411.320244 68.858
11494.011375 68.858
11577.301719 68.858
11661.195620 68.858
11745.697450 68.858
11830.811616 68.858
11916.542554 68.858
12002.894734 68.858
12089.872657 68.858
12177.480858 68.858
12265.723904 68.858
12354.606395 68.858
12444.132966 68.858
12534.308283 68.858
12625.137048 68.858
12716.623996 68.858
12808.773895 68.858
12901.591551 68.858
12995.081802 68.858
13089.249521 68.858
13184.099619 68.858
13279.637040 68.858
13375.866764 68.858
13472.793808 68.858
13570.423226 68.858
13668.760107 68.858
13767.809577 68.858
13867.576801 68.858
13968.066979 68.858
14069.285350 68.858
14171.237191 68.858
14273.927818 68.858
14377.362583 68.858
14481.546879 68.858
14586.486137 68.858
14692.185828 68.858
14798.651463 68.858
14905.888592 68.858
15013.902806 68.858
15122.699734 68.858
15232.285051 68.858
15342.664467 68.858
15453.843739 68.858
15565.828661 68.858
15678.625072 68.858
15792.238852 68.858
15906.675925 68.858
16021.942256 68.858
16138.043854 68.858
16254.986772 68.858
16372.777107 68.858
16491.420999 68.858
16610.924634 68.858
16731.294241 68.858
16852.536096 68.858
16974.656520 68.858
17097.661878 68.858
17221.558584 68.858
17346.353097 68.858
17472.051922 68.858
17598.661613 68.858
17726.188769 68.858
17854.640040 68.858
17984.022122 68.858
18114.341760 68.858
18245.605748 68.858
18377.820928 68.858
18510.994194 68.858
18645.132489 68.858
18780.242805 68.858
18916.332186 68.858
19053.407727 68.858
19191.476573 68.858
19330.545924 68.858
19470.623028 68.858
19611.715189 68.858
19753.829761 68.858
19896.974155 68.858
20041.155832 68.858
20186.382308 68.858
20332.661156 68.858
20480.000000 68.858
20628.406522 68.858
20777.888460 68.858
20928.453604 68.858
21080.109806 68.858
21232.864972 68.858
21386.727064 68.858
21541.704105 68.858
21697.804172 68.858
21855.035406 68.858
22013.406002 68.858
