* Measurement data measured by REW V5.30.9
* Source: /home/giacomo/DRC/DRC-120/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Nov 22, 2024 2:51:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120/X801.wav 131071 samples (2.73 s) of 64-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7916.381192 0.000 -144.4081
7916.747403 0.000 -144.4057
7917.113614 0.000 -144.4032
7917.479824 0.000 -144.4007
7917.846035 0.000 -144.3981
7918.212246 0.000 -144.3957
7918.578457 0.000 -144.3931
7918.944668 0.000 -144.3906
7919.310879 0.000 -144.3881
7919.677090 0.000 -144.3857
7920.043301 0.000 -144.3832
7920.409512 0.000 -144.3807
7920.775723 0.000 -144.3782
7921.141934 0.000 -144.3757
7921.508144 0.000 -144.3732
7921.874355 0.000 -144.3707
7922.240566 0.000 -144.3682
7922.606777 0.000 -144.3657
7922.972988 0.000 -144.3632
7923.339199 0.000 -144.3607
7923.705410 0.000 -144.3582
7924.071621 0.000 -144.3558
7924.437832 0.000 -144.3532
7924.804043 0.000 -144.3507
7925.170254 0.000 -144.3482
7925.536464 0.000 -144.3458
7925.902675 0.000 -144.3433
7926.268886 0.000 -144.3408
7926.635097 0.000 -144.3383
7927.001308 0.000 -144.3358
7927.367519 0.000 -144.3333
7927.733730 0.000 -144.3308
7928.099941 0.000 -144.3284
7928.466152 0.000 -144.3258
7928.832363 0.000 -144.3234
7929.198573 0.000 -144.3209
7929.564784 0.000 -144.3184
7929.930995 0.000 -144.3159
7930.297206 0.000 -144.3134
7930.663417 0.000 -144.3110
7931.029628 0.000 -144.3085
7931.395839 0.000 -144.3060
7931.762050 0.000 -144.3035
7932.128261 0.000 -144.3010
7932.494472 0.000 -144.2986
7932.860683 0.000 -144.2961
7933.226893 0.000 -144.2936
7933.593104 0.000 -144.2911
7933.959315 0.000 -144.2886
7934.325526 0.000 -144.2861
7934.691737 0.000 -144.2837
7935.057948 0.000 -144.2812
7935.424159 0.000 -144.2787
7935.790370 0.000 -144.2762
7936.156581 0.000 -144.2737
7936.522792 0.000 -144.2713
7936.889003 0.000 -144.2688
7937.255213 0.000 -144.2663
7937.621424 0.000 -144.2639
7937.987635 0.000 -144.2614
7938.353846 0.000 -144.2589
7938.720057 0.000 -144.2565
7939.086268 0.000 -144.2540
7939.452479 0.000 -144.2515
7939.818690 0.000 -144.2490
7940.184901 0.000 -144.2466
7940.551112 0.000 -144.2441
7940.917323 0.000 -144.2416
7941.283533 0.000 -144.2392
7941.649744 0.000 -144.2367
7942.015955 0.000 -144.2342
7942.382166 0.000 -144.2318
7942.748377 0.000 -144.2292
7943.114588 0.000 -144.2268
7943.480799 0.000 -144.2243
7943.847010 0.000 -144.2219
7944.213221 0.000 -144.2194
7944.579432 0.000 -144.2170
7944.945643 0.000 -144.2145
7945.311853 0.000 -144.2120
7945.678064 0.000 -144.2095
7946.044275 0.000 -144.2071
7946.410486 0.000 -144.2046
7946.776697 0.000 -144.2022
7947.142908 0.000 -144.1997
7947.509119 0.000 -144.1973
7947.875330 0.000 -144.1948
7948.241541 0.000 -144.1923
7948.607752 0.000 -144.1899
7948.973963 0.000 -144.1874
7949.340173 0.000 -144.1849
7949.706384 0.000 -144.1825
7950.072595 0.000 -144.1801
7950.438806 0.000 -144.1776
7950.805017 0.000 -144.1751
7951.171228 0.000 -144.1727
7951.537439 0.000 -144.1702
7951.903650 0.000 -144.1677
7952.269861 0.000 -144.1653
7952.636072 0.000 -144.1629
7953.002283 0.000 -144.1604
7953.368493 0.000 -144.1580
7953.734704 0.000 -144.1555
7954.100915 0.000 -144.1530
7954.467126 0.000 -144.1506
7954.833337 0.000 -144.1481
7955.199548 0.000 -144.1457
7955.565759 0.000 -144.1432
7955.931970 0.000 -144.1409
7956.298181 0.000 -144.1384
7956.664392 0.000 -144.1359
7957.030602 0.000 -144.1335
7957.396813 0.000 -144.1310
7957.763024 0.000 -144.1285
7958.129235 0.000 -144.1261
7958.495446 0.000 -144.1237
7958.861657 0.000 -144.1213
7959.227868 0.000 -144.1188
7959.594079 0.000 -144.1163
7959.960290 0.000 -144.1139
7960.326501 0.000 -144.1115
7960.692712 0.000 -144.1090
7961.058922 0.000 -144.1066
7961.425133 0.000 -144.1041
7961.791344 0.000 -144.1017
7962.157555 0.000 -144.0992
7962.523766 0.000 -144.0968
7962.889977 0.000 -144.0944
7963.256188 0.000 -144.0919
7963.622399 0.000 -144.0895
7963.988610 0.000 -144.0870
7964.354821 0.000 -144.0845
7964.721032 0.000 -144.0822
7965.087242 0.000 -144.0797
7965.453453 0.000 -144.0773
7965.819664 0.000 -144.0748
7966.185875 0.000 -144.0724
7966.552086 0.000 -144.0699
7966.918297 0.000 -144.0675
7967.284508 0.000 -144.0651
7967.650719 0.000 -144.0627
7968.016930 0.000 -144.0602
7968.383141 0.000 -144.0578
7968.749352 0.000 -144.0554
7969.115562 0.000 -144.0529
7969.481773 0.000 -144.0505
7969.847984 0.000 -144.0480
7970.214195 0.000 -144.0456
7970.580406 0.000 -144.0432
7970.946617 0.000 -144.0408
7971.312828 0.000 -144.0383
7971.679039 0.000 -144.0359
7972.045250 0.000 -144.0334
7972.411461 0.000 -144.0310
7972.777672 0.000 -144.0286
7973.143882 0.000 -144.0261
7973.510093 0.000 -144.0237
7973.876304 0.000 -144.0214
7974.242515 0.000 -144.0189
7974.608726 0.000 -144.0165
7974.974937 0.000 -144.0140
7975.341148 0.000 -144.0116
7975.707359 0.000 -144.0092
7976.073570 0.000 -144.0068
7976.439781 0.000 -144.0043
7976.805992 0.000 -144.0020
7977.172202 0.000 -143.9995
7977.538413 0.000 -143.9971
7977.904624 0.000 -143.9946
7978.270835 0.000 -143.9922
7978.637046 0.000 -143.9898
7979.003257 0.000 -143.9874
7979.369468 0.000 -143.9849
7979.735679 0.000 -143.9826
7980.101890 0.000 -143.9802
7980.468101 0.000 -143.9777
7980.834311 0.000 -143.9753
7981.200522 0.000 -143.9728
7981.566733 0.000 -143.9704
7981.932944 0.000 -143.9680
7982.299155 0.000 -143.9656
7982.665366 0.000 -143.9633
7983.031577 0.000 -143.9608
7983.397788 0.000 -143.9584
7983.763999 0.000 -143.9559
7984.130210 0.000 -143.9535
7984.496421 0.000 -143.9510
7984.862631 0.000 -143.9486
7985.228842 0.000 -143.9462
7985.595053 0.000 -143.9438
7985.961264 0.000 -143.9414
7986.327475 0.000 -143.9390
7986.693686 0.000 -143.9366
7987.059897 0.000 -143.9342
7987.426108 0.000 -143.9318
7987.792319 0.000 -143.9293
7988.158530 0.000 -143.9269
7988.524741 0.000 -143.9245
7988.890951 0.000 -143.9222
7989.257162 0.000 -143.9197
7989.623373 0.000 -143.9173
7989.989584 0.000 -143.9149
7990.355795 0.000 -143.9125
7990.722006 0.000 -143.9101
7991.088217 0.000 -143.9077
7991.454428 0.000 -143.9053
7991.820639 0.000 -143.9029
7992.186850 0.000 -143.9005
7992.553061 0.000 -143.8981
7992.919271 0.000 -143.8956
7993.285482 0.000 -143.8932
7993.651693 0.000 -143.8909
7994.017904 0.000 -143.8884
7994.384115 0.000 -143.8860
7994.750326 0.000 -143.8837
7995.116537 0.000 -143.8813
7995.482748 0.000 -143.8788
7995.848959 0.000 -143.8765
7996.215170 0.000 -143.8741
7996.581381 0.000 -143.8716
7996.947591 0.000 -143.8692
7997.313802 0.000 -143.8668
7997.680013 0.000 -143.8645
7998.046224 0.000 -143.8621
7998.412435 0.000 -143.8597
7998.778646 0.000 -143.8573
7999.144857 0.000 -143.8549
7999.511068 0.000 -143.8525
7999.877279 0.000 -143.8501
8000.243490 0.000 -143.8477
8000.609701 0.000 -143.8453
8000.975911 0.000 -143.8430
8001.342122 0.000 -143.8405
8001.708333 0.000 -143.8381
8002.074544 0.000 -143.8358
8002.440755 0.000 -143.8333
8002.806966 0.000 -143.8309
8003.173177 0.000 -143.8286
8003.539388 0.000 -143.8261
8003.905599 0.000 -143.8238
8004.271810 0.000 -143.8214
8004.638020 0.000 -143.8190
8005.004231 0.000 -143.8166
8005.370442 0.000 -143.8142
8005.736653 0.000 -143.8118
8006.102864 0.000 -143.8094
8006.469075 0.000 -143.8070
8006.835286 0.000 -143.8047
8007.201497 0.000 -143.8023
8007.567708 0.000 -143.7999
8007.933919 0.000 -143.7975
8008.300130 0.000 -143.7951
8008.666340 0.000 -143.7927
8009.032551 0.000 -143.7903
8009.398762 0.000 -143.7880
8009.764973 0.000 -143.7856
8010.131184 0.000 -143.7832
8010.497395 0.000 -143.7809
8010.863606 0.000 -143.7784
8011.229817 0.000 -143.7761
8011.596028 0.000 -143.7737
8011.962239 0.000 -143.7713
8012.328450 0.000 -143.7689
8012.694660 0.000 -143.7666
8013.060871 0.000 -143.7642
8013.427082 0.000 -143.7618
8013.793293 0.000 -143.7595
8014.159504 0.000 -143.7570
8014.525715 0.000 -143.7547
8014.891926 0.000 -143.7523
8015.258137 0.000 -143.7499
8015.624348 0.000 -143.7475
8015.990559 0.000 -143.7452
8016.356770 0.000 -143.7428
8016.722980 0.000 -143.7404
8017.089191 0.000 -143.7380
8017.455402 0.000 -143.7357
8017.821613 0.000 -143.7333
8018.187824 0.000 -143.7310
8018.554035 0.000 -143.7285
8018.920246 0.000 -143.7263
8019.286457 0.000 -143.7238
8019.652668 0.000 -143.7215
8020.018879 0.000 -143.7191
8020.385090 0.000 -143.7167
8020.751300 0.000 -143.7144
8021.117511 0.000 -143.7120
8021.483722 0.000 -143.7096
8021.849933 0.000 -143.7073
8022.216144 0.000 -143.7049
8022.582355 0.000 -143.7025
8022.948566 0.000 -143.7001
8023.314777 0.000 -143.6978
8023.680988 0.000 -143.6954
8024.047199 0.000 -143.6931
8024.413410 0.000 -143.6907
8024.779620 0.000 -143.6884
8025.145831 0.000 -143.6860
8025.512042 0.000 -143.6836
8025.878253 0.000 -143.6812
8026.244464 0.000 -143.6789
8026.610675 0.000 -143.6765
8026.976886 0.000 -143.6741
8027.343097 0.000 -143.6718
8027.709308 0.000 -143.6694
8028.075519 0.000 -143.6671
8028.441729 0.000 -143.6647
8028.807940 0.000 -143.6624
8029.174151 0.000 -143.6600
8029.540362 0.000 -143.6576
8029.906573 0.000 -143.6553
8030.272784 0.000 -143.6529
8030.638995 0.000 -143.6505
8031.005206 0.000 -143.6483
8031.371417 0.000 -143.6459
8031.737628 0.000 -143.6435
8032.103839 0.000 -143.6412
8032.470049 0.000 -143.6388
8032.836260 0.000 -143.6364
8033.202471 0.000 -143.6341
8033.568682 0.000 -143.6317
8033.934893 0.000 -143.6294
8034.301104 0.000 -143.6271
8034.667315 0.000 -143.6247
8035.033526 0.000 -143.6223
8035.399737 0.000 -143.6200
8035.765948 0.000 -143.6176
8036.132159 0.000 -143.6152
8036.498369 0.000 -143.6129
8036.864580 0.000 -143.6106
8037.230791 0.000 -143.6083
8037.597002 0.000 -143.6059
8037.963213 0.000 -143.6036
8038.329424 0.000 -143.6012
8038.695635 0.000 -143.5988
8039.061846 0.000 -143.5965
8039.428057 0.000 -143.5942
8039.794268 0.000 -143.5919
8040.160479 0.000 -143.5895
8040.526689 0.000 -143.5872
8040.892900 0.000 -143.5848
8041.259111 0.000 -143.5825
8041.625322 0.000 -143.5801
8041.991533 0.000 -143.5778
8042.357744 0.000 -143.5754
8042.723955 0.000 -143.5731
8043.090166 0.000 -143.5707
8043.456377 0.000 -143.5684
8043.822588 0.000 -143.5660
8044.188799 0.000 -143.5637
8044.555009 0.000 -143.5613
8044.921220 0.000 -143.5590
8045.287431 0.000 -143.5567
8045.653642 0.000 -143.5544
8046.019853 0.000 -143.5521
8046.386064 0.000 -143.5497
8046.752275 0.000 -143.5474
8047.118486 0.000 -143.5450
8047.484697 0.000 -143.5427
8047.850908 0.000 -143.5403
8048.217119 0.000 -143.5380
8048.583329 0.000 -143.5356
8048.949540 0.000 -143.5334
8049.315751 0.000 -143.5311
8049.681962 0.000 -143.5287
8050.048173 0.000 -143.5264
8050.414384 0.000 -143.5240
8050.780595 0.000 -143.5217
8051.146806 0.000 -143.5193
8051.513017 0.000 -143.5170
8051.879228 0.000 -143.5147
8052.245438 0.000 -143.5124
8052.611649 0.000 -143.5100
8052.977860 0.000 -143.5077
8053.344071 0.000 -143.5054
8053.710282 0.000 -143.5031
8054.076493 0.000 -143.5007
8054.442704 0.000 -143.4984
8054.808915 0.000 -143.4961
8055.175126 0.000 -143.4938
8055.541337 0.000 -143.4915
8055.907548 0.000 -143.4891
8056.273758 0.000 -143.4868
8056.639969 0.000 -143.4844
8057.006180 0.000 -143.4821
8057.372391 0.000 -143.4798
8057.738602 0.000 -143.4775
8058.104813 0.000 -143.4752
8058.471024 0.000 -143.4729
8058.837235 0.000 -143.4705
8059.203446 0.000 -143.4682
8059.569657 0.000 -143.4658
8059.935868 0.000 -143.4635
8060.302078 0.000 -143.4612
8060.668289 0.000 -143.4589
8061.034500 0.000 -143.4566
8061.400711 0.000 -143.4543
8061.766922 0.000 -143.4520
8062.133133 0.000 -143.4496
8062.499344 0.000 -143.4473
8062.865555 0.000 -143.4450
8063.231766 0.000 -143.4427
8063.597977 0.000 -143.4404
8063.964188 0.000 -143.4381
8064.330398 0.000 -143.4358
8064.696609 0.000 -143.4335
8065.062820 0.000 -143.4312
8065.429031 0.000 -143.4288
8065.795242 0.000 -143.4265
8066.161453 0.000 -143.4242
8066.527664 0.000 -143.4219
8066.893875 0.000 -143.4196
8067.260086 0.000 -143.4173
8067.626297 0.000 -143.4150
8067.992508 0.000 -143.4127
8068.358718 0.000 -143.4103
8068.724929 0.000 -143.4080
8069.091140 0.000 -143.4057
8069.457351 0.000 -143.4034
8069.823562 0.000 -143.4011
8070.189773 0.000 -143.3988
8070.555984 0.000 -143.3965
8070.922195 0.000 -143.3942
8071.288406 0.000 -143.3918
8071.654617 0.000 -143.3895
8072.020828 0.000 -143.3873
8072.387038 0.000 -143.3849
8072.753249 0.000 -143.3827
8073.119460 0.000 -143.3804
8073.485671 0.000 -143.3781
8073.851882 0.000 -143.3757
8074.218093 0.000 -143.3735
8074.584304 0.000 -143.3712
8074.950515 0.000 -143.3688
8075.316726 0.000 -143.3665
8075.682937 0.000 -143.3642
8076.049147 0.000 -143.3619
8076.415358 0.000 -143.3597
8076.781569 0.000 -143.3574
8077.147780 0.000 -143.3550
8077.513991 0.000 -143.3527
8077.880202 0.000 -143.3505
8078.246413 0.000 -143.3481
8078.612624 0.000 -143.3458
8078.978835 0.000 -143.3436
8079.345046 0.000 -143.3413
8079.711257 0.000 -143.3390
8080.077467 0.000 -143.3367
8080.443678 0.000 -143.3344
8080.809889 0.000 -143.3321
8081.176100 0.000 -143.3298
8081.542311 0.000 -143.3275
8081.908522 0.000 -143.3253
8082.274733 0.000 -143.3229
8082.640944 0.000 -143.3207
8083.007155 0.000 -143.3184
8083.373366 0.000 -143.3160
8083.739577 0.000 -143.3137
8084.105787 0.000 -143.3115
8084.471998 0.000 -143.3091
8084.838209 0.000 -143.3069
8085.204420 0.000 -143.3046
8085.570631 0.000 -143.3023
8085.936842 0.000 -143.3000
8086.303053 0.000 -143.2977
8086.669264 0.000 -143.2954
8087.035475 0.000 -143.2932
8087.401686 0.000 -143.2908
8087.767897 0.000 -143.2886
8088.134107 0.000 -143.2863
8088.500318 0.000 -143.2841
8088.866529 0.000 -143.2817
8089.232740 0.000 -143.2794
8089.598951 0.000 -143.2772
8089.965162 0.000 -143.2749
8090.331373 0.000 -143.2726
8090.697584 0.000 -143.2703
8091.063795 0.000 -143.2681
8091.430006 0.000 -143.2657
8091.796217 0.000 -143.2635
8092.162427 0.000 -143.2612
8092.528638 0.000 -143.2589
8092.894849 0.000 -143.2566
8093.261060 0.000 -143.2543
8093.627271 0.000 -143.2520
8093.993482 0.000 -143.2498
8094.359693 0.000 -143.2476
8094.725904 0.000 -143.2452
8095.092115 0.000 -143.2430
8095.458326 0.000 -143.2407
8095.824537 0.000 -143.2384
8096.190747 0.000 -143.2361
8096.556958 0.000 -143.2338
8096.923169 0.000 -143.2316
8097.289380 0.000 -143.2293
8097.655591 0.000 -143.2271
8098.021802 0.000 -143.2248
8098.388013 0.000 -143.2225
8098.754224 0.000 -143.2202
8099.120435 0.000 -143.2180
8099.486646 0.000 -143.2156
8099.852856 0.000 -143.2134
8100.219067 0.000 -143.2112
8100.585278 0.000 -143.2089
8100.951489 0.000 -143.2066
8101.317700 0.000 -143.2043
8101.683911 0.000 -143.2020
8102.050122 0.000 -143.1998
8102.416333 0.000 -143.1975
8102.782544 0.000 -143.1953
8103.148755 0.000 -143.1930
8103.514966 0.000 -143.1907
8103.881176 0.000 -143.1885
8104.247387 0.000 -143.1862
8104.613598 0.000 -143.1839
8104.979809 0.000 -143.1816
8105.346020 0.000 -143.1794
8105.712231 0.000 -143.1771
8106.078442 0.000 -143.1749
8106.444653 0.000 -143.1726
8106.810864 0.000 -143.1703
8107.177075 0.000 -143.1681
8107.543286 0.000 -143.1658
8107.909496 0.000 -143.1636
8108.275707 0.000 -143.1613
8108.641918 0.000 -143.1590
8109.008129 0.000 -143.1568
8109.374340 0.000 -143.1545
8109.740551 0.000 -143.1523
8110.106762 0.000 -143.1500
8110.472973 0.000 -143.1478
8110.839184 0.000 -143.1454
8111.205395 0.000 -143.1432
8111.571606 0.000 -143.1409
8111.937816 0.000 -143.1387
8112.304027 0.000 -143.1365
8112.670238 0.000 -143.1342
8113.036449 0.000 -143.1320
8113.402660 0.000 -143.1297
8113.768871 0.000 -143.1274
8114.135082 0.000 -143.1252
8114.501293 0.000 -143.1229
8114.867504 0.000 -143.1207
8115.233715 0.000 -143.1185
8115.599926 0.000 -143.1162
8115.966136 0.000 -143.1140
8116.332347 0.000 -143.1117
8116.698558 0.000 -143.1094
8117.064769 0.000 -143.1072
8117.430980 0.000 -143.1049
8117.797191 0.000 -143.1027
8118.163402 0.000 -143.1005
8118.529613 0.000 -143.0982
8118.895824 0.000 -143.0959
8119.262035 0.000 -143.0937
8119.628246 0.000 -143.0914
8119.994456 0.000 -143.0892
8120.360667 0.000 -143.0869
8120.726878 0.000 -143.0847
8121.093089 0.000 -143.0825
8121.459300 0.000 -143.0803
8121.825511 0.000 -143.0780
8122.191722 0.000 -143.0757
8122.557933 0.000 -143.0735
8122.924144 0.000 -143.0712
8123.290355 0.000 -143.0690
8123.656565 0.000 -143.0667
8124.022776 0.000 -143.0646
8124.388987 0.000 -143.0623
8124.755198 0.000 -143.0601
8125.121409 0.000 -143.0578
8125.487620 0.000 -143.0555
8125.853831 0.000 -143.0533
8126.220042 0.000 -143.0510
8126.586253 0.000 -143.0488
8126.952464 0.000 -143.0466
8127.318675 0.000 -143.0444
8127.684885 0.000 -143.0422
8128.051096 0.000 -143.0399
8128.417307 0.000 -143.0377
8128.783518 0.000 -143.0354
8129.149729 0.000 -143.0331
8129.515940 0.000 -143.0309
8129.882151 0.000 -143.0287
8130.248362 0.000 -143.0265
8130.614573 0.000 -143.0242
8130.980784 0.000 -143.0220
8131.346995 0.000 -143.0198
8131.713205 0.000 -143.0175
8132.079416 0.000 -143.0153
8132.445627 0.000 -143.0131
8132.811838 0.000 -143.0109
8133.178049 0.000 -143.0086
8133.544260 0.000 -143.0064
8133.910471 0.000 -143.0042
8134.276682 0.000 -143.0019
8134.642893 0.000 -142.9997
8135.009104 0.000 -142.9975
8135.375315 0.000 -142.9952
8135.741525 0.000 -142.9930
8136.107736 0.000 -142.9908
8136.473947 0.000 -142.9886
8136.840158 0.000 -142.9863
8137.206369 0.000 -142.9841
8137.572580 0.000 -142.9819
8137.938791 0.000 -142.9797
8138.305002 0.000 -142.9774
8138.671213 0.000 -142.9752
8139.037424 0.000 -142.9730
8139.403635 0.000 -142.9708
8139.769845 0.000 -142.9686
8140.136056 0.000 -142.9663
8140.502267 0.000 -142.9641
8140.868478 0.000 -142.9619
8141.234689 0.000 -142.9597
8141.600900 0.000 -142.9574
8141.967111 0.000 -142.9553
8142.333322 0.000 -142.9530
8142.699533 0.000 -142.9508
8143.065744 0.000 -142.9485
8143.431955 0.000 -142.9464
8143.798165 0.000 -142.9441
8144.164376 0.000 -142.9419
8144.530587 0.000 -142.9396
8144.896798 0.000 -142.9375
8145.263009 0.000 -142.9352
8145.629220 0.000 -142.9330
8145.995431 0.000 -142.9308
8146.361642 0.000 -142.9286
8146.727853 0.000 -142.9264
8147.094064 0.000 -142.9241
8147.460274 0.000 -142.9219
8147.826485 0.000 -142.9198
8148.192696 0.000 -142.9175
8148.558907 0.000 -142.9153
8148.925118 0.000 -142.9131
8149.291329 0.000 -142.9109
8149.657540 0.000 -142.9087
8150.023751 0.000 -142.9065
8150.389962 0.000 -142.9042
8150.756173 0.000 -142.9020
8151.122384 0.000 -142.8999
8151.488594 0.000 -142.8976
8151.854805 0.000 -142.8955
8152.221016 0.000 -142.8933
8152.587227 0.000 -142.8911
8152.953438 0.000 -142.8889
8153.319649 0.000 -142.8867
8153.685860 0.000 -142.8844
8154.052071 0.000 -142.8823
8154.418282 0.000 -142.8801
8154.784493 0.000 -142.8779
8155.150704 0.000 -142.8756
8155.516914 0.000 -142.8734
8155.883125 0.000 -142.8712
8156.249336 0.000 -142.8690
8156.615547 0.000 -142.8667
8156.981758 0.000 -142.8646
8157.347969 0.000 -142.8624
8157.714180 0.000 -142.8602
8158.080391 0.000 -142.8580
8158.446602 0.000 -142.8558
8158.812813 0.000 -142.8536
8159.179024 0.000 -142.8514
8159.545234 0.000 -142.8491
8159.911445 0.000 -142.8470
8160.277656 0.000 -142.8448
8160.643867 0.000 -142.8426
8161.010078 0.000 -142.8403
8161.376289 0.000 -142.8382
8161.742500 0.000 -142.8359
8162.108711 0.000 -142.8337
8162.474922 0.000 -142.8315
8162.841133 0.000 -142.8294
8163.207344 0.000 -142.8272
8163.573554 0.000 -142.8250
8163.939765 0.000 -142.8228
8164.305976 0.000 -142.8206
8164.672187 0.000 -142.8184
8165.038398 0.000 -142.8162
8165.404609 0.000 -142.8140
8165.770820 0.000 -142.8119
8166.137031 0.000 -142.8097
8166.503242 0.000 -142.8075
8166.869453 0.000 -142.8053
8167.235664 0.000 -142.8031
8167.601874 0.000 -142.8009
8167.968085 0.000 -142.7987
8168.334296 0.000 -142.7965
8168.700507 0.000 -142.7943
8169.066718 0.000 -142.7922
8169.432929 0.000 -142.7900
8169.799140 0.000 -142.7878
8170.165351 0.000 -142.7856
8170.531562 0.000 -142.7834
8170.897773 0.000 -142.7812
8171.263983 0.000 -142.7790
8171.630194 0.000 -142.7768
8171.996405 0.000 -142.7747
8172.362616 0.000 -142.7725
8172.728827 0.000 -142.7703
8173.095038 0.000 -142.7681
8173.461249 0.000 -142.7659
8173.827460 0.000 -142.7637
8174.193671 0.000 -142.7615
8174.559882 0.000 -142.7593
8174.926093 0.000 -142.7573
8175.292303 0.000 -142.7551
8175.658514 0.000 -142.7529
8176.024725 0.000 -142.7507
8176.390936 0.000 -142.7485
8176.757147 0.000 -142.7463
8177.123358 0.000 -142.7441
8177.489569 0.000 -142.7419
8177.855780 0.000 -142.7398
8178.221991 0.000 -142.7376
8178.588202 0.000 -142.7354
8178.954413 0.000 -142.7333
8179.320623 0.000 -142.7311
8179.686834 0.000 -142.7289
8180.053045 0.000 -142.7267
8180.419256 0.000 -142.7245
8180.785467 0.000 -142.7224
8181.151678 0.000 -142.7202
8181.517889 0.000 -142.7180
8181.884100 0.000 -142.7159
8182.250311 0.000 -142.7137
8182.616522 0.000 -142.7115
8182.982733 0.000 -142.7093
8183.348943 0.000 -142.7072
8183.715154 0.000 -142.7050
8184.081365 0.000 -142.7028
8184.447576 0.000 -142.7007
8184.813787 0.000 -142.6985
8185.179998 0.000 -142.6963
8185.546209 0.000 -142.6942
8185.912420 0.000 -142.6920
8186.278631 0.000 -142.6898
8186.644842 0.000 -142.6876
8187.011053 0.000 -142.6855
8187.377263 0.000 -142.6833
8187.743474 0.000 -142.6812
8188.109685 0.000 -142.6790
8188.475896 0.000 -142.6768
8188.842107 0.000 -142.6746
8189.208318 0.000 -142.6724
8189.574529 0.000 -142.6703
8189.940740 0.000 -142.6682
8190.306951 0.000 -142.6660
8190.673162 0.000 -142.6638
8191.039373 0.000 -142.6617
